시도,시군구,사고유형대분류,사고유형,발생건수,사망자수,부상자수,중상,경상,부상신고
울산,동구,차대차,후진중충돌,3,0,7,0,7,0
울산,동구,차대차,추돌,46,0,69,27,42,0
울산,동구,차대차,기타,75,2,92,25,67,0
울산,동구,차량단독,전도,6,1,5,4,1,0
울산,동구,차량단독,전도전복,2,1,1,1,0,0
울산,동구,차량단독,공작물충돌,4,0,7,7,0,0
울산,동구,차량단독,기타,9,2,7,2,3,2
울산,북구,차대사람,횡단중,55,1,58,32,26,0
울산,북구,차대사람,차도통행중,3,0,3,2,0,1
울산,북구,차대사람,길가장자리구역통행중,2,0,2,0,2,0
울산,북구,차대사람,보도통행중,1,0,1,1,0,0
울산,북구,차대사람,기타,20,0,20,8,11,1
울산,북구,차대차,정면충돌,38,0,63,25,37,1
울산,북구,차대차,측면충돌,254,3,377,115,238,24
울산,북구,차대차,후진중충돌,2,0,3,0,2,1
울산,북구,차대차,추돌,116,1,209,30,167,12
울산,북구,차대차,기타,116,0,179,50,105,24
울산,북구,차량단독,전도,4,0,5,5,0,0
울산,북구,차량단독,전복,1,0,5,0,5,0
울산,북구,차량단독,전도전복,5,0,5,2,1,2
울산,북구,차량단독,공작물충돌,9,0,9,3,3,3
울산,북구,차량단독,기타,6,0,7,5,2,0
울산,울주군,차대사람,횡단중,119,8,116,51,47,18
울산,울주군,차대사람,차도통행중,13,5,9,5,2,2
울산,울주군,차대사람,길가장자리구역통행중,7,0,7,1,5,1
울산,울주군,차대사람,보도통행중,7,0,7,2,4,1
울산,울주군,차대사람,기타,33,2,33,14,17,2
울산,울주군,차대차,정면충돌,157,4,289,92,165,32
울산,울주군,차대차,측면충돌,285,2,449,107,306,36
울산,울주군,차대차,후진중충돌,4,0,6,1,5,0
울산,울주군,차대차,추돌,149,2,263,69,170,24
울산,울주군,차대차,기타,67,1,91,25,57,9
울산,울주군,차량단독,전도,33,2,36,17,14,5
울산,울주군,차량단독,전도전복,10,0,17,5,10,2
울산,울주군,차량단독,공작물충돌,13,0,16,10,5,1
울산,울주군,차량단독,기타,12,0,14,5,7,2
세종,세종,차대사람,횡단중,66,1,71,31,37,3
세종,세종,차대사람,차도통행중,5,1,5,3,1,1
세종,세종,차대사람,길가장자리구역통행중,5,1,4,1,3,0
